Year,"Homicide                  (includes murder, manslaughter             and infanticide)",Attempted murder,Threat or conspiracy                 to murder,Child                         destruction,Causing death by dangerous driving                   or by careless                       driving when                under the influence                of drink or drugs,Causing or allowing death                 of a child or vulnerable person,Causing death                     by aggravated                    vehicle taking,More serious                  wounding or               other acts            endangering life,Endangering railway passengers,Endangering                life at sea ,Other                      wounding                   etc.,Less serious wounding,Less serious wounding (including any minor injury),Possession                    of weapons,Harassment,Racially or religiously aggravated            less serious wounding,Racially or religiously aggravated            harassment,Assault ,Intimidation            and                  molestation,Cruelty to              and neglect                 of children ,Abandoning           a child               under the           age of            two years,Child                                    abduction,Procuring                   illegal                 abortion,Assault on           a constable,Common                  assault                (includes            some           minor injury),Common             assault                (no injury),Racially or religiously aggravated            common                    assault,Total                   violence                      against               the                 person,Buggery ,Indecent         assault                  on a male,Sexual                  assault on a                      male aged                 13 or over,Sexual                  assault on a                      male child                 under 13,Gross                     indecency between                     males,Rape of                 a female,Rape of                 a female          aged 16              and over,Rape of                 a female          child            under 16,Rape of                 a female          child            under 13,Rape of                 a male,Rape of                 a male          aged 16              and over,Rape of                 a male          child            under 16,Rape of                 a male          child            under 13,Rape,Indecent         assault                  on a female,Sexual                  assault on a                      female aged                 13 or over,Sexual                  assault on a                      female child                 under 13,Unlawful                            sexual                 intercourse      with a girl     under 13,Sexual                     activity       involving                      a child                  under 13,Unlawful                            sexual                 intercourse      with a girl     under 16,Sexual                      activity       involving                      a child                  under 16,Householder     permitting      defilement                      of girls,Causing         sexual       activity      without      consent,Incest,Procuration ,Abduction,Soliciting or         importuning        by a man,Sexual                 activity           etc. with a person with                  a mental                  disorder,Abuse of       children    through       prostitution        or                          pornography,Trafficking for                  sexual                 exploitation,Abuse of     position                of trust,Gross        indeceny         with a                child,Sexual        grooming,Other       miscellaneous      sexual       offences,Total                 sexual           offences,Robbery                    of                       business     property,Robbery                    of                       personal     property,Total      robbery,Total          violent       crime,Sacrilege,Burglary,Burglary in              a dwelling,Aggravated                 burglary in           a dwelling,Burglary in                    a building           other than          a dwelling                 ,"Attempts to                              break into                       houses,        shops etc",Aggravated                burglary in                    a building           other than          a dwelling                 ,Entering           with intent                        to commit       felony,Total                      burglary,Embezzlement,Aggravated                  vehicle                           taking,Proceeds          of crime,Theft from            the person,Theft in                   a house,Theft in a          dwelling other      than from      automatic       machine               or meter,Theft                            by an         employee,Theft or unauthorised       taking from          mail,Other aggravated                   larcenies,Abstracting     electricity,Theft of                            pedal cycle,Theft                 from a                vehicle,Theft              from                   shop,Theft from                                   automatic              machine              or meter,Theft or unauthorised taking of              a motor           vehicle,Other              theft and                 unauthorised      taking,Handling                  stolen                         goods,Vehicle          interference     and                     tampering,Total                theft and             handling             stolen            goods,Obtaining         by false         pretences,Frauds by      company        directors,False       accounting,Other                                 frauds,Cheque and                  credit card       fraud,Other             frauds,Offences in                 bankruptcy ,Forgery and uttering                   (felony),Forgery    (misdemeanour),Forgery or              use of                  false drug     prescription ,Coining ,Other                     forgery,Uttering     counterfeit    coin,Vehicle/driver   document      fraud,Total              fraud                    and               forgery,Settting fire         to crops etc.,Killing and    maiming cattle,Malicious           use etc. of       explosives ,Destroying         ships,Arson ,Destroying     railways,Destroying   trees and      shrubs,Criminal      damage     endangering         life,Other      malicious            injuries,Other                   criminal              damage               over ?20,Criminal           damage              to a           dwelling,Other                   criminal              damage               ?20 and                    under,Criminal        damage             to a             building                      other than               a dwelling,Criminal        damage             to a             vehicle,Other        criminal          damage,Racially or religiously aggravated            criminal           damage to             a dwelling,Racially or religiously aggravated            criminal           damage to             other building,Racially or religiously aggravated            criminal           damage to             a vehicle,Racially or religiously aggravated            other                      criminal                   damage,Threat etc.              to commit         criminal                damagee,Total         criminal       damage,Trafficking        in controlled     drugs,Possession             of controlled     drugs,Other             drug          offences,Possession         of controlled             drugs (excl.             Cannabis)      ,Possession         of controlled             drugs (Cannabis)      ,Total                drug                  offences,Going                      equipped               for stealing                   etc.,Concealment                  of birth,Bigamy,Blackmail,Extortion            by other                    threats,Kidnapping,High         treason,Treason        felony,Riot,Violent        disorder,Other               offences                  against the           State or           public order,Perjury,Libel ,Extortion by           officers etc. ,Bribery etc.,Escape and     rescue,Other       offences        against               public             justice,Blasphemy           etc.,Piracy,Slave                           trade,"Betting,        gaming              and              lotteries",Aiding         suicide,Poaching,Indecent         exposure,Immigration                          offences,Keeping           disorderly             houses,Perverting                       the course               of justice,Other                              nuisances,Absconding      from              lawful          custody,Habitual                              drunkenness,Firearms         Acts          offences,Suicide          (attempting       to commit),Customs and              Revenue                  offences,Bail             offences,Trade                                 descriptions           etc.,Health and      Safety         offences,Obscene        publications                   etc.,Protection                   from               eviction,Adulteration          of food,Knives          Acts 1997           offences,Public                      health                  offences,Planning                                     laws,"Disclosure, Obstruction, False or      Misleading         Statements                  etc.",Other                     indictable               or TEW                 offences,Indecent           exposure,Dangerous driving,Total                          other                      offences,Total                    recorded                               crime
1931,287,70,18,2,,,,165,13,1,"1,174",,,,,,,35, -   ,9,13,8,98,,,,,"1,992",73,371,,,178,,,,,,,,,90,"1,668",,,78,,383,,,,97,15,15,,,,,,,,,"3,291",,,208,"5,491",123,"1,488","12,261",,"14,278","1,517",,"1,382","31,049","2,053",,150,"2,031","2,083",,"3,414",428,123,,,,,,,"90,436","2,369",,"103,087","11,503",822,373,"1,240",,,74,823,81,,57,,180,,"15,153",9,11,5, -   ,228,14,11,,130,,,,,,,,,,,,408,,,,,,,338,99,323,5,71,, -   , -   ,1,2,10,138,41, -   ,8,3,13, -   , -   , -   ,,,3,6,,16,,1,, -   ,,"3,115",,,,,,,,,,,,319,,,"4,090","159,278"
1932,289,81,15,,,,,194,34, -   ,"1,046",,,,,,,37,6,1,23,3,78,,,,,"1,910",46,487,,,258,,,,,,,,,72,"1,590",,,62,,285,,,,93,27,12,,,,,,,,,"3,270",,,342,"5,522",143,"1,925","16,408",,"17,420","1,754",,"1,957","39,607","2,722",,142,"2,930","4,894",,"3,490",329,184,,,,,,,"123,289","2,611",,"140,591","12,423","1,483",391,"1,668",,,83,"1,083",118,,90,,234,,"17,573",,,,,197,,,,211,,,,,,,,,,,,408,,,,,,,450,103,338,10,100,, -   , -   ,18,10,11,124,69,,,,,,,,,,,,,,,,,,,"3,299",,,,,,,,,,,,383,,,"4,474","208,175"
1933,356,73,7,,,,,163,16, -   ,"1,292",,,,,,,28, -   ,5,15,6,55,,,,,"2,094",82,554,,,210,,,,,,,,,75,"1,766",,,78,,301,,,,110,16,28,,,,,,,,,"3,520",,,219,"5,833",111,"1,575","15,148",,"15,590","1,967",,"2,351","36,742","2,252",,136,"2,955","6,654",,"3,436",311,220,,,,,,,"142,747","2,738",,"161,449","13,387","1,034",349,"1,936",,,86,"1,207",66,,78,,265,,"18,408",,,,,195,,,,201,,,,,,,,,,,,396,,,,,,,361,78,300,14,78,, -   , -   ,6,3,23,115,48,,,,,,,,,,,,,,,,,,,"3,354",,,,,,,,,,,,455,,,"4,457","227,285"
1934,348,92,16,,,,,166,25, -   ,"1,400",,,,,,,43,1,9,16,6,73,,,,,"2,266",64,581,,,192,,,,,,,,,84,"2,071",,,97,,432,,,,79,33,25,,,,,,,,,"3,970",,,215,"6,451",106,"1,541","14,791",,"14,623","2,343",,"3,028","36,432","2,354",,169,"2,727","6,872",,"4,088",416,240,,"26,263","17,898","12,976","9,931","1,303","79,251","2,996",,"167,484","12,865","1,037",351,"2,098",,,105,"1,272",125,,104,,237,,"18,194",,,,,242,,,,199,,,,,,,,,,,,441,,,,,,,262,71,312,8,77,,,,2,4,18,90,43,,,,,,,,,,,,,,,,,,,"3,399",,,,,,,,,,,,454,,,"4,357","233,359"
1935,312,83,11,,,,,222,31, -   ,"1,504",,,,,,,39,7,8,23,4,116,,,,,"2,431",78,535,,,227,,,,,,,,,104,"1,964",,,71,,417,,,,88,27,23,,,,,,,,,"3,835",,,182,"6,448",109,"1,191","14,234",,"14,813","2,412",,"3,054","35,813","2,454",,138,"2,463","6,997",,"4,682",265,272,,"24,361","17,548","15,075","9,985","1,224","79,539","3,358",,"168,361","13,826",924,333,"2,038",,,178,"1,124",128,,63,,241,,"18,855",,,,,202,,,,232,,,,,,,,,,,,434,,,,,,,404,71,301,8,68,,,,5,6,4,163,36,,,,,,,,,,,,,,,,,,,"3,290",,,,,,,,,,,,477,,,"4,461","234,372"
1936,361,96,15,,,,,207,20,1,"1,581",,,,,,,19,3,11,29,3,141,,,,,"2,545",125,690,,,352,,,,,,,,,99,"2,200",,,67,,420,,,,92,16,16,,,,,,,,,"4,358",,,189,"7,092",104,"1,247","14,717",,"15,743","2,818",,"3,397","38,026","2,839",,103,"2,776","6,605",,"5,112",335,321,,"25,834","17,910","15,217","12,160","1,440","86,001","3,534",,"180,187","13,261",883,452,"2,238",,,100,"1,308",167,,80,,234,,"18,723",,,,,174,,,,250,,,,,,,,,,,,424,,,,,,,394,58,281,7,86,,,,1,1,7,138,58,,,,,,,,,,,,,,,,,,,"3,080",,,,,,,,,,,,579,,,"4,351","248,803"
1937,305,74,29,1,,,,256,20,,"1,701",,,,,,,26,,11,25,7,197,,,,,"2,723",102,703,,,316,,,,,,,,,108,"2,382",,,92,,501,,,,93,14,18,,,,,,,,,"4,646",,,209,"7,578",121,"1,565","17,394",,"17,819","3,322",,"4,552","44,773","2,875",,125,"2,554","7,257",,"6,186",305,582,,"27,350","22,005","15,303","13,807","1,914","88,699","3,275",,"192,237","11,850",990,236,"1,929",,,100,"1,388",94,,36,,129,,"16,752",,,,,256,,,,277,,,,,,,,,,,,533,,,,,,,358,71,317,21,87,,,,,1,5,83,55,,,,,,,,,,,,,,,,,,,"3,225",,,,,,,,,,,,557,,,"4,392","266,265"
1938,305,79,15,1,,,,388,20,,"1,602",,,,,,,30,,15,20,5,172,,,,,"2,721",134,822,,,320,,,,,,,,,99,"2,593",,,80,,477,,,,74,24,22,,,,,,,,,"5,018",,,287,"8,026",133,"1,515","17,449",,"20,535","3,905",,"5,116","48,653","2,437",,96,"2,380","7,659",,"5,588",453,593,,"30,463","25,281","15,273","16,284","2,330","91,114","3,433",,"203,384","12,594","1,046",292,"2,044",,,121,"1,491",122,,49,,147,,"17,906",,,,,254,,,,318,,,,,,,,,,,,572,,,,,,,531,69,373,26,68,,,,,,7,101,87,,,,,,,,,,,,,,,,,,,"3,303",,,,,,,,,,,,556,,,"4,679","283,220"
1939, N/A ,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,899",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,015",,,, -   ,,,,,,,,, -   ,,,,,,,,,,,,,,,,,,,"219,478",,,,,,,,,,,,,,,"17,561",,,,,,,,,,,,,,,,,,,,, -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,523","203,771"
1940,288,70,11,2,,,,237,28,,"1,539",,,,,,,18,,23,30,6,110,,,,,"2,424",97,808,,,251,,,,,,,,,125,"2,381",,,65,,433,,,,75,12,13,,,,,,,,,"4,626",,,342,"7,392",128,"1,032","14,182",,"25,088","3,886",,"4,689","49,005","1,807",,109,"2,627","8,219",,"6,570",473,"1,056",,"42,889","16,849","23,976","16,673","1,716","102,707","5,560",,"231,231","9,339",773,150,"1,142",,,34,"1,446",218,,22,,105,,"13,229",,,,,312,,,,415,,,,,,,,,,,,727,,,,,,,334,62,366,6,65,,,,2,,76,94,32,,,,,,,,,,,,,,,,,,,"2,603",,,,,,,,,,,,318,,,"3,530","305,114"
1941,315,97,18,1,,,,272,46,,"1,638",,,,,,,21,,21,33,12,171,,,,,"2,727",177,757,,,390,,,,,,,,,169,"2,589",,,76,,542,,,,83,18,12,,,,,,,,,"5,608",,,483,"8,818",159,"1,211","16,996",,"26,360","3,190",,"4,669","52,585","1,703",,174,"2,736","11,310",,"10,777",843,"1,879",,"55,300","15,672","19,845","14,966","1,889","131,644","8,455",,"277,193","11,097",523,201,"1,066",,,50,"2,791",241,,13,,25,,"16,007",,,,,300,,,,397,,,,,,,,,,,,697,,,,,,,291,82,795,8,50,,,,,1,7,115,16,,,,,,,,,,,,,,,,,,,"2,476",,,,,,,,,,,,391,,,"3,355","358,655"
1942,406,74,27,,,,,279,34,,"1,718",,,,,,,38,1,20,24,5,344,,,,,"3,050",208,998,,,582,,,,,,,,,200,"2,745",,,117,,651,,,,98,46,14,,,,,,,,,"6,766",,,685,"10,501",157,"1,750","18,946",,"26,975","3,465",,"4,624","55,917","1,379",,158,"3,045","13,837",,"12,070",843,"1,639",,"53,319","12,180","16,722","9,253","1,005","142,339","8,729",,"276,518","10,756",498,255,822,,,19,"4,928",334,,6,,20,,"17,638",,,,,353,,,,610,,,,,,,,,,,,963,,,,,,,249,80,"1,107",10,64,,,,,13,,166,29,,,,,,,,,,,,,,,,,,,"2,386",,,,,,,,,,,,435,,,"3,352","364,889"
1943,322,99,29,1,,,,329,48,,"1,950",,,,,,,24,,23,35,13,461,,,,,"3,432",245,"1,208",,,623,,,,,,,,,257,"3,302",,,108,,700,,,,125,25,12,,,,,,,,,"7,784",,,730,"11,946",175,"1,984","20,331",,"27,486","3,740",,"4,620","58,336","1,142",,147,"3,581","16,081",,"11,254",871,"1,708",,"51,549","11,084","15,131","6,846",823,"151,969","8,448",,"280,634","10,935",692,303,557,,,29,"4,374",330,,9,,19,,"17,248",,,,,545,,,,747,,,,,,,,,,,,"1,292",,,,,,,207,98,"1,179",13,44,,,,,,6,177,26,,,,,,,,,,,,,,,,,,,"2,600",,,,,,,,,,,,231,,,"3,304","372,760"
1944,358,146,16,,,,,403,54,1,"2,332",,,,,,,14,1,15,38,14,649,,,,,"4,162",277,"1,186",,,449,,,,,,,,,416,"3,639",,,109,,767,,,,122,52,16,,,,,,,,,"8,079",,,821,"13,062",223,"2,662","23,254",,"36,635","5,005",,"5,882","73,661",949,,164,"3,452","18,966",,"11,260","1,039","2,494",,"58,687","14,509","14,412","6,071","1,723","164,204","9,389",,"307,319","11,055",579,299,538,,,62,"3,200",256,,12,,10,,"16,011",,,,,609,,,,"1,050",,,,,,,,,,,,"1,659",,,,,,,229,121,"1,046",9,58,,,,,,12,209,38,,,,,,,,,,,,,,,,,,,"2,530",,,,,,,,,,,,213,,,"3,298","415,010"
1945,492,190,29,,,,,545,62,,"2,737",,,,,,,10,,26,53,12,464,,,,,"4,743",223,"1,318",,,459,,,,,,,,,377,"3,904",,,114,,820,,,,141,41,14,,,,,,,,,"8,546",,,"1,033","14,322",306,"3,831","31,073",,"55,182","7,449",,"10,035","107,876",885,,156,"4,176","24,538",,"11,364",879,"2,788",,"50,492","26,520","12,946","6,397","3,714","178,455","10,132",,"333,442","11,319",844,179,746,,,34,"3,096",323,,9,,10,,"16,560",,,,,703,,,,"1,613",,,,,,,,,,,,"2,316",,,,,,,390,123,"1,135",10,77,,,,2,,9,159,24,,,,,,,,,,,,,,,,,,,"2,972",,,,,,,,,,,,235,,,"3,878","478,394"
1946,347,167,30,2,,,,498,47,1,"2,510",,,,,,,12,,15,37,13,286,,,,,"4,062",247,"1,523",,,561,,,,,,,,,251,"4,659",,,109,,684,,,,127,26,15,,,,,,,,,"9,329",,,921,"14,312",368,"4,220","31,270",,"57,898","8,356",,"12,167","114,279",799,,241,"4,413","23,719",,"10,520",817,"2,700",,"41,029","32,546","14,622","5,360","5,171","168,713","8,130",,"318,780","12,045",713,174,"1,128",,,20,"3,739",276,,9,,10,,"18,114",,,,,535,,,,"1,826",,,,,,,,,,,,"2,361",,,,,,,411,97,"1,127",19,68,,,,1,1,3,151,53,,,,,,,,,,,,,,,,,,,"3,406",,,,,,,,,,,,558,,,"4,671","472,517"
1947,371,179,33,,,,,572,51,,"2,908",,,,,,,15,,11,15,5,178,,,,,"4,408",255,"1,839",,,690,,,,,,,,,240,"5,052",,,115,,675,,,,152,29,24,,,,,,,,,"9,999",,,979,"15,386",333,"3,886","30,398",,"55,951","8,439",,"12,341","111,348","1,056",,285,"4,240","23,565",,"12,546",810,"2,704",,"38,875","33,984","18,723","5,289","4,138","184,703","8,976",,"339,894","14,376","1,404",250,"2,326",,,103,"5,260",288,,2,,7,,"24,016",,,,,594,,,,"2,266",,,,,,,,,,,,"2,860",,,,,,,441,70,928,22,103,,,,,,3,146,36,,,,,,,,,,,,,,,,,,,"3,737",,,,,,,,,,,,588,,,"5,076","498,580"
1948,341,191,44,,,,,646,70,5,"3,547",,,,,,,31,1,11,21,9,197,,,,,"5,183",258,"2,216",,,660,,,,,,,,,252,"5,659",,,100,,784,,,,138,31,16,,,,,,,,,"10,922",,,"1,101","17,206",394,"4,174","31,578",,"54,071","8,588",,"13,403","112,208","1,741",,257,"4,685","24,186",,"14,242","1,049","2,635",,"42,404","32,665","24,490","6,382","2,904","191,718","9,044",,"358,402","14,941","2,164",268,"1,882",,,71,"5,651",248,,16,,48,,"25,289",,,,,549,,,,"3,174",,,,,,,,,,,,"3,723",,,,,,,457,69,808,25,98,,,,,1,9,133,51,,,,,,,,,,,,,,,,,,,"4,553",,,,,,,,,,,,529,,,"5,856","522,684"
1949,298,167,23,,,,,625,50,,"3,705",,,,,,,46,,7,11,9,228,,,,,"5,235",562,"2,409",,,852,,,,,,,,,233,"6,191",,,116,,838,,,,161,16,19,,,,,,,,,"12,015",,,990,"18,240",357,"3,741","26,980",,"41,656","6,675",,"11,606","91,015","1,748",,303,"4,125","20,868",,"11,937","1,046","2,242",,"36,076","30,297","22,054","6,665","2,806","161,424","7,206",,"308,797","21,261","3,547",368,"2,088",,,94,"4,209",160,,8,,12,,"31,747",,,,,663,,,,"3,453",,,,,,,,,,,,"4,116",,,,,,,430,66,618,22,121,,,,,1,7,134,54,,,,,,,,,,,,,,,,,,,"4,686",,,,,,,,,,,,499,,,"5,954","459,869"
1950,346,183,33,,,,,976,72,19,"4,201",,,,,,,81,,25,15,9,251,,,,,"6,249",534,"2,893",,,989,,,,,,,,,314,"6,678",,,135,,866,,,,185,42,21,,,,,,,,,"13,185",,,"1,021","20,455",333,"3,614","26,220",,"42,497","7,041",,"12,666","92,371","2,166",,280,"3,827","18,521",,"11,989",724,"1,934",,"31,496","33,156","23,013","7,371","6,192","160,406","7,586",,"308,661","18,627","3,777",465,"2,464",,,228,"3,586",174,,13,,17,,"29,351",,,,,545,,,,"3,973",,,,,,,,,,,,"4,518",,,,,,,468,38,528,15,103,,,,1,1,31,122,79,,,,,,,,,,,,,,,,,,,"4,676",,,,,,,,,,,,583,,,"6,079","461,435"
1951,328,126,46,1,,,,"1,078",58,,"4,445",,,,,,,96,2,28,18,8,237,,,,,"6,516",452,"3,272",,,"1,152",,,,,,,,,335,"7,287",,,193,,"1,199",,,,209,32,24,,,,,,,,,"14,633",,,800,"21,949",353,"3,729","26,292",,"44,873","7,135",,"13,007","95,389","2,344",,333,"3,867","19,679",,"16,432",833,"2,568",,"32,520","43,127","24,652","8,471","5,072","195,509","9,716",,"365,123","19,822","4,449",522,"2,423",,,199,"3,117",202,,25,,34,,"30,793",,,,,513,,,,"4,480",,,,,,,,,,,,"4,993",,,,,,,557,45,478,11,63,,,,1,,4,138,104,,,,,,,,,,,,,,,,,,,"4,524",,,,,,,,,,,,857,,,"6,259","524,506"
1952,400,155,41,,,,,"1,027",53,1,"4,873",,,,,,,80,,53,15,11,233,,,,,"6,997",670,"3,087",,,"1,686",,,,,,,,,260,"7,226",,,199,,"1,127",,,,214,36,17,,,,,,,,,"14,967",,,"1,002","22,966",334,"3,847","28,460",,"43,824","7,123",,"13,805","97,393","2,921",,349,"3,794","19,683",,"16,057",628,"2,231",,"33,499","41,125","24,128","9,916","5,037","182,144","9,188",,"350,700","18,222","4,944",917,"2,968",,,179,"3,938",177,,21,,37,,"31,403",,,,,608,,,,"4,395",,,,,,,,,,,,"5,003",,,,,,,548,55,445,27,93,,,,,,11,152,58,,,,,,,,,,,,,,,,,,,"4,484",,,,,,,,,,,,721,,,"6,094","513,559"
1953,327,129,52,,,,,981,63,1,"5,111",,,,,,,95,,,23,7,243,,,,,"7,083",700,"3,305",,,"1,675",,,,,,,,,295,"7,917",,,231,,"1,338",,,,326,28,27,,,,,,,,,"16,317",,,980,"24,380",286,"3,709","26,841",,"37,312","6,536",,"13,432","88,116","2,881",,293,"3,851","18,466",,"13,121",633,"1,670",,"31,700","39,739","21,736","10,223","4,421","159,844","7,786",,"316,364","18,132","5,309",762,"3,560",,,,"4,214",383,,8,,44,,"32,412",,,,,635,,,,"4,674",,,,,,,,,,,,"5,309",,,,,,,491,51,475,19,89,,,,,,15,199,69,,,,,,,,,,,,,,,,,,,"4,816",,,,,,,,,,,,710,,,"6,408","472,989"
1954,311,176,62,,,,,"1,048",48,2,"5,425",,,,,,,113,,,16,9,257,,,,,"7,506","1,043","3,280",,,"2,034",,,,,,,,,294,"7,184",,,210,,"1,340",,,,251,36,33,,,,,,,,,"16,096",,,812,"24,414",284,"3,183","23,200",,"31,754","5,904",,"11,118","75,443","3,036",,311,"3,327","16,551",,"12,841",539,"1,705",,"24,896","39,398","21,941","9,475","3,849","147,330","6,468",,"291,667","16,623","4,930",830,"3,884",,,,"4,675",198,,9,,21,,"31,170",,,,,598,,,,"4,653",,,,,,,,,,,,"5,251",,,,,,,445,39,391,15,89,,,,1,,16,229,93,,,,,,,,,,,,,,,,,,,"4,844",,,,,,,,,,,,650,,,"6,382","434,327"
1955,279,169,44,,,,,"1,042",54,,"5,884",,,,,,,150,,,14,19,179,,,,,"7,884",766,"3,556",,,"2,322",,,,,,,,,340,"7,619",,,195,,"1,491",,,,308,37,47,,,,,,,,,"17,078",,,823,"25,785",245,"2,944","22,050",,"32,420","5,741",,"11,087","74,487","2,914",,356,"3,630","16,827",,"12,945",454,"1,626",,"22,898","43,304","23,308","8,538","4,416","153,819","7,016",,"302,051","15,431","3,373",945,"3,217",,,,"3,866",176,,11,,33,,"27,052",,,,,637,,,,"1,547",,,,,,,,,,,,"2,184",,,,,,,420,50,397,92,,,,,,1,33,214,119,,,,,,,,,,,,,,,,,,,"5,220",,,,,,,,,,,,427,,,"6,526","438,085"
1956,315,162,57,,31,,,"1,227",68,,"7,039",,,,,,,167,,,15,15,187,,,,,"9,307",907,"3,355",,,"1,934",,,,,,,,,329,"8,141",,,172,,"1,578",,,,285,27,35,,,,,,,,,"17,103",,,965,"27,375",342,"2,942","23,553",,"39,278","6,474",,"12,759","85,348","3,206",,268,"3,639","18,222",,"12,810",511,"1,752",,"26,573","50,782","25,756","10,900","6,109","163,033","7,215",,"330,776","15,007","3,576",874,"3,572",,,,"3,739",262,,12,,27,,"27,069",,,,,641,,,,"1,918",,,,,,,,,,,,"2,559",,,,,,,420,24,340,119,,,,,,,31,156,59,,,,,,,,,,,,,,,,,,,"5,387",,,,,,,,,,,,411,,,"6,583","479,710"
1957,332,158,62,1,342,,,"1,397",75,2,"8,192",,,,,,,185,,,10,7,159,,,,,"10,960",803,"3,605",,,"1,919",,,,,,,,,408,"8,985",,,265,,"1,930",,,,312,21,49,,,,,,,,,"18,635",,,"1,194","30,789",379,"3,673","29,013",,"48,121","7,580",,"15,676","104,442","2,677",,281,"3,821","20,957",,"12,938",472,"1,831",,"34,020","54,937","29,690","14,858","7,518","176,985","8,619",,"369,604","16,538","3,641",768,"5,288",,,,"4,475",160,,16,,38,,"30,924",,,,,776,,,,"2,189",,,,,,,,,,,,"2,965",,,,,,,600,38,338,121,,,,,2,,26,184,64,,,,,,,,,,,,,,,,,,,"5,436",,,,,,,,,,,,405,,,"6,838","545,562"
1958,261,190,55,2,394,,,"1,565",68,1,"9,174",,,,,,,206,,,10,14,140,,,,,"12,137",625,"2,969",,,"1,877",,,,,,,,,391,"8,322",,,257,,"2,586",,,,267,42,39,,,,,,,,,"17,691",,,"1,692","31,520",468,"4,528","36,271",,"58,513","10,142",,"20,431","130,353","2,892",,284,"4,396","23,956",,"12,279",518,"1,499",,"40,419","68,466","34,194","21,533","9,823","189,129","10,002",,"419,390","18,941","4,064",866,"5,544",,,,"5,021",304,,29,,22,,"34,791",,,,,722,,,,"2,885",,,,,,,,,,,,"3,607",,,,,,,779,57,316,164,,,,,1,,56,208,55,,,,,,,,,,,,,,,,,,,"5,060",,,,,,,,,,,,525,,,"6,848","626,509"
1959,266,167,61,1,390,,,"1,745",72,,"10,760",,,,,,,202,,,11,16,154,,,,,"13,876",706,"3,420",,,"1,606",,,,,,,,,512,"9,624",,,285,,"3,152",,,,291,69,44,,,,,,,,,"20,024",,,"1,900","35,800",442,"4,627","37,841",,"59,221","10,027",,"21,014","133,172","3,727",,290,"4,800","25,299",,"12,043",696,"1,356",,"45,298","79,899","35,123","23,911","13,248","200,198","10,254",,"456,142","21,646","4,511","1,601","6,303",,,,"5,238",264,,36,,60,,"39,659",,,,,989,,,,"3,094",,,,,,,,,,,,"4,083",,,,,,,790,31,315,160,,,,1,2,8,58,108,33,,,,,,,,,,,,,,,,,,,"4,980",,,,,,,,,,,,630,,,"6,770","675,626"
1960,282,210,63,,470,,,"1,847",72,,"12,295",,,,,,,249,,,8,18,221,,,,,"15,759",641,"3,095",,,"1,504",,,,,,,,,515,"9,663",,,232,,"3,608",,,,286,48,60,,,,,,,,,"19,937",,,"2,014","37,710",476,"4,693","41,898",,"68,174","10,993",,"24,388","150,622","3,275",,282,"5,170","27,639",,"13,283",463,"1,343",,"47,458","92,704","41,535","26,952","16,840","212,314","11,696",,"500,954","24,248","4,942","1,551","5,308",,,,"6,237",295,,12,,46,,"42,639",,,,,891,,,,"3,911",,,,,,,,,,,,"4,802",,,,,,,756,24,285,241,,,,,2,4,66,136,31,,,,,,,,,,,,,,,,,,,"5,145",,,,,,,,,,,,605,,,"6,986","743,713"
1961,265,193,73,1,521,,,"1,913",57,,"13,972",,,,,,,312,,,10,8,245,,,,,"17,601",728,"3,224",,,"1,653",,,,,,,,,503,"9,386",,,229,,"3,923",,,,335,66,71,,,,,,,,,"20,404",,,"2,349","40,354",477,"5,211","47,728",,"73,474","11,536",,"25,739","164,165","4,115",,335,"5,284","30,558",,"14,695",578,"1,497",,"52,302","112,671","48,466","28,181","10,496","222,252","13,777",,"545,207","27,188","4,185","2,463","5,815",,,,"6,563",307,,18,,36,,"46,575",,,,,"1,115",,,,"4,491",,,,,,,,,,,,"5,606",,,,,,,821,31,286,205,,,,,3,5,82,174,26,,,,,,,,,4,,,,,,,,,,"3,019",,,,,,,,,,,,654,,,"4,993","806,900"
1962,299,204,47,1,404,,,"1,803",66,,"14,300",,,,,,,327,,,17,17,406,,,,,"17,948",560,"3,037",,,"1,269",,,,,,,,,473,"9,530",,,224,,"4,256",,,,309,48,53,,,,,,,,,"20,010",,,"2,517","40,475",578,"5,810","56,836",,"83,869","13,284",,"30,875","191,252","4,378",,393,"5,279","33,641",,"16,219",750,"1,533",,"57,854","130,393","52,954","32,833","10,615","241,724","15,783",,"604,349","30,293","5,660","1,969","6,216",,,,"7,435",344,,15,,22,,"51,954",,,,,"1,056",,,,"5,200",,,,,,,,,,,,"6,256",,,,,,,"1,050",57,251,250,,,,,3,,55,215,45,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,510,,,"2,138","896,424"
